107	$147.66	$169.06	$221.49	$319.93	$518.95	$551.05	$577.80
108	$149.04	$170.64	$223.56	$322.92	$523.80	$556.20	$583.20
109	$150.42	$172.22	$225.63	$325.91	$528.65	$561.35	$588.60
110	$151.80	$173.80	$227.70	$328.90	$533.50	$566.50	$594.00
111	$153.18	$175.38	$229.77	$331.89	$538.35	$571.65	$599.40
112	$154.56	$176.96	$231.84	$334.88	$543.20	$576.80	$604.80
113	$155.94	$178.54	$233.91	$337.87	$548.05	$581.95	$610.20
114	$157.32	$180.12	$235.98	$340.86	$552.90	$587.10	$615.60
115	$158.70	$181.70	$238.05	$343.85	$557.75	$592.25	$621.00
116	$160.08	$183.28	$240.12	$346.84	$562.60	$597.40	$626.40
117	$161.46	$184.86	$242.19	$349.83	$567.45	$602.55	$631.80
118	$162.84	$186.44	$244.26	$352.82	$572.30	$607.70	$637.20
119	$164.22	$188.02	$246.33	$355.81	$577.15	$612.85	$642.60
120	$165.60	$189.60	$248.40	$358.80	$582.00	$618.00	$648.00
121	$166.98	$191.18	$250.47	$361.79	$586.85	$623.15	$653.40
122	$168.36	$192.76	$252.54	$364.78	$591.70	$628.30	$658.80
123	$169.74	$194.34	$254.61	$367.77	$596.55	$633.45	$664.20
124	$171.12	$195.92	$256.68	$370.76	$601.40	$638.60	$669.60
125	$172.50	$197.50	$258.75	$373.75	$606.25	$643.75	$675.00
126	$173.88	$199.08	$260.82	$376.74	$611.10	$648.90	$680.40
127	$175.26	$200.66	$262.89	$379.73	$615.95	$654.05	$685.80
128	$176.64	$202.24	$264.96	$382.72	$620.80	$659.20	$691.20
129	$178.02	$203.82	$267.03	$385.71	$625.65	$664.35	$696.60
130	$179.40	$205.40	$269.10	$388.70	$630.50	$669.50	$702.00
131	$180.78	$206.98	$271.17	$391.69	$635.35	$674.65	$707.40
132	$182.16	$208.56	$273.24	$394.68	$640.20	$679.80	$712.80
133	$183.54	$210.14	$275.31	$397.67	$645.05	$684.95	$718.20
134	$184.92	$211.72	$277.38	$400.66	$649.90	$690.10	$723.60
135	$186.30	$213.30	$279.45	$403.65	$654.75	$695.25	$729.00
136	$187.68	$214.88	$281.52	$406.64	$659.60	$700.40	$734.40
137	$189.06	$216.46	$283.59	$409.63	$664.45	$705.55	$739.80
138	$190.44	$218.04	$285.66	$412.62	$669.30	$710.70	$745.20
139	$191.82	$219.62	$287.73	$415.61	$674.15	$715.85	$750.60
140	$193.20	$221.20	$289.80	$418.60	$679.00	$721.00	$756.00
141	$194.58	$222.78	$291.87	$421.59	$683.85	$726.15	$761.40
142	$195.96	$224.36	$293.94	$424.58	$688.70	$731.30	$766.80
143	$197.34	$225.94	$296.01	$427.57	$693.55	$736.45	$772.20
144	$198.72	$227.52	$298.08	$430.56	$698.40	$741.60	$777.60
145	$200.10	$229.10	$300.15	$433.55	$703.25	$746.75	$783.00
146	$201.48	$230.68	$302.22	$436.54	$708.10	$751.90	$788.40
147	$202.86	$232.26	$304.29	$439.53	$712.95	$757.05	$793.80
148	$204.24	$233.84	$306.36	$442.52	$717.80	$762.20	$799.20
149	$205.62	$235.42	$308.43	$445.51	$722.65	$767.35	$804.60
150	$207.00	$237.00	$310.50	$448.50	$727.50	$772.50	$810.00
